production_batch_id,product_id,mfg_timestamp,quantity_produced,defect_count
BATCH-54220,ART-1344-NAV-L,2025-12-12 06:00:51,339,0.0
BATCH-54221,ART-1139-NAV-S,2025-12-27 16:00:51,475,0.0
BATCH-54222,ART-1038-OLI-XS,2025-12-26 07:00:51,395,
BATCH-54223,ART-1358-MID-L,2025-12-20 21:00:51,281,
BATCH-54224,ART-1181-NAV-L,2025-12-20 18:00:51,309,
BATCH-54225,ART-1246-MID-S,2025-12-26 11:00:51,286,2.0
BATCH-54226,ART-1456-OLI-M,2025-12-17 02:00:51,498,
BATCH-54227,ART-1210-NAV-XS,2025-12-24 08:00:51,328,0.0
BATCH-54228,ART-1231-OLI-XS,2025-12-14 06:00:51,445,0.0
BATCH-54229,ART-1259-OLI-M,2025-12-22 18:00:51,319,2.0
BATCH-54230,ART-1098-NAV-XL,2025-12-20 03:00:51,494,
BATCH-54231,ART-1300-NAV-S,2025-12-30 18:00:51,206,0.0
BATCH-54232,ART-1427-OLI-XL,2025-12-16 03:00:51,328,1.0
BATCH-54233,ART-1393-OLI-L,2025-12-30 10:00:51,406,2.0
BATCH-54234,ART-1153-NAV-XS,2025-12-31 00:00:51,261,
BATCH-54235,ART-1030-CLA-L,2025-12-11 04:00:51,280,0.0
BATCH-54236,ART-1243-NAV-S,2025-12-12 18:00:51,388,0.0
BATCH-54237,ART-1190-NAV-XL,2025-12-17 15:00:51,298,0.0
BATCH-54238,ART-1115-MID-L,2025-12-31 16:00:51,267,2.0
BATCH-54239,ART-1257-MID-S,2025-12-21 08:00:51,355,1.0
BATCH-54240,ART-1316-MID-XL,2025-12-17 17:00:51,466,
BATCH-54241,ART-1442-MID-S,2025-12-30 18:00:51,424,
BATCH-54242,ART-1446-OLI-S,2025-12-29 23:00:51,412,
BATCH-54243,ART-1336-MID-M,2025-12-12 15:00:51,265,
BATCH-54244,ART-1076-MID-XL,2025-12-11 08:00:51,431,0.0
BATCH-54245,ART-1470-MID-L,2025-12-16 05:00:51,283,
BATCH-54246,ART-1076-MID-XS,2025-12-25 15:00:51,393,2.0
BATCH-54247,ART-1001-NAV-M,2025-12-20 12:00:51,494,1.0
BATCH-54248,ART-1343-MID-S,2025-12-12 02:00:51,328,
BATCH-54249,ART-1212-MID-XS,2025-12-14 07:00:51,323,
BATCH-54250,ART-1171-OLI-S,2025-12-13 07:00:51,439,0.0
BATCH-54251,ART-1303-CLA-M,2025-12-25 13:00:51,272,1.0
BATCH-54252,ART-1435-OLI-L,2025-12-11 13:00:51,426,0.0
BATCH-54253,ART-1447-OLI-S,2025-12-22 09:00:51,424,1.0
BATCH-54254,ART-1468-NAV-M,2025-12-25 15:00:51,306,
BATCH-54255,ART-1495-CLA-XS,2025-12-12 23:00:51,217,0.0
BATCH-54256,ART-1247-OLI-XS,2025-12-29 10:00:51,204,0.0
BATCH-54257,art-1310-nav-s,2025-12-21 17:00:51,421,0.0
BATCH-54258,ART-1046-MID-XS,2025-12-15 02:00:51,434,0.0
BATCH-54259,ART-1254-NAV-M,2025-12-21 14:00:51,222,0.0
BATCH-54260,ART-1487-OLI-XL,2025-12-27 12:00:51,296,
BATCH-54261,art-1336-cla-xs,2025-12-12 10:00:51,252,0.0
BATCH-54262,ART-1043-OLI-M,2025-12-10 21:00:51,497,
BATCH-54263,ART-1039-NAV-M,2025-12-19 10:00:51,252,0.0
BATCH-54264,ART-1242-NAV-M,2025-12-18 09:00:51,453,0.0
BATCH-54265,ART-1084-NAV-S,2025-12-20 00:00:51,466,0.0
BATCH-54266,ART-1034-CLA-M,2025-12-31 07:00:51,280,0.0
BATCH-54267,ART-1221-MID-XS,2025-12-28 04:00:51,298,0.0
BATCH-54268,ART-1355-MID-S,2025-12-27 23:00:51,215,0.0
BATCH-54269,ART-1056-OLI-XL,2025-12-22 01:00:51,430,
BATCH-54270,ART-1047-NAV-XS,2025-12-22 02:00:51,470,
BATCH-54271,ART-1172-OLI-M,2025-12-12 17:00:51,280,2.0
BATCH-54272,ART-1417-OLI-S,2025-12-22 03:00:51,390,0.0
BATCH-54273,ART-1497-NAV-XS,2025-12-25 18:00:51,417,0.0
BATCH-54274,ART-1086-CLA-L,2025-12-19 01:00:51,214,0.0
BATCH-54275,ART-1300-MID-S,2025-12-28 13:00:51,385,
BATCH-54276,ART-1462-MID-XS,2025-12-11 13:00:51,383,2.0
BATCH-54277,ART-1445-OLI-M,2025-12-13 14:00:51,493,0.0
BATCH-54278,ART-1234-OLI-S,2025-12-20 11:00:51,304,0.0
BATCH-54279,ART-1493-MID-XS,2025-12-26 01:00:51,303,0.0
BATCH-54280,ART-1185-MID-XS,2025-12-20 16:00:51,238,1.0
BATCH-54281,ART-1206-CLA-S,2025-12-26 19:00:51,382,
BATCH-54282,ART-1148-CLA-XS,2025-12-16 04:00:51,209,0.0
BATCH-54283,ART-1004-MID-XL,2025-12-19 16:00:51,268,
BATCH-54284,ART-1431-MID-L,2025-12-14 03:00:51,306,0.0
BATCH-54285,ART-1456-NAV-XL,2025-12-16 14:00:51,473,
BATCH-54286,ART-1474-MID-L,2025-12-19 22:00:51,401,0.0
BATCH-54287,ART-1174-MID-XS,2025-12-27 21:00:51,489,0.0
BATCH-54288,ART-1033-NAV-XL,2025-12-27 19:00:51,430,0.0
BATCH-54289,ART-1043-OLI-XL,2025-12-24 01:00:51,335,0.0
BATCH-54290,ART-1380-OLI-XS,2025-12-22 10:00:51,222,0.0
BATCH-54291,ART-1261-MID-XS,2025-12-11 01:00:51,437,0.0
BATCH-54292,ART-1070-CLA-L,2025-12-13 20:00:51,255,0.0
BATCH-54293,ART-1106-CLA-XS,2025-12-14 06:00:51,456,0.0
BATCH-54294,ART-1151-OLI-M,2025-12-29 12:00:51,323,0.0
BATCH-54295,ART-1435-CLA-XL,2025-12-29 19:00:51,225,0.0
BATCH-54296,ART-1258-NAV-S,2025-12-16 13:00:51,271,
BATCH-54297,ART-1019-MID-S,2025-12-14 03:00:51,369,0.0
BATCH-54298,ART-1362-CLA-XL,2025-12-17 07:00:51,266,
BATCH-54299,ART-1363-CLA-XL,2025-12-13 11:00:51,399,2.0
BATCH-54300,ART-1082-NAV-XL,2025-12-21 11:00:51,345,0.0
BATCH-54301,ART-1177-OLI-XS,2025-12-14 06:00:51,291,0.0
BATCH-54302,ART-1355-OLI-L,2025-12-23 05:00:51,255,0.0
BATCH-54303,ART-1028-CLA-M,2025-12-21 22:00:51,436,
BATCH-54304,ART-1330-OLI-L,2025-12-16 01:00:51,287,1.0
BATCH-54305,ART-1439-OLI-S,2025-12-25 18:00:51,301,0.0
BATCH-54306,art-1470-nav-xl,2025-12-25 08:00:51,270,
BATCH-54307,ART-1415-CLA-S,2025-12-23 22:00:51,230,0.0
BATCH-54308,ART-1153-CLA-XS,2025-12-14 08:00:51,436,1.0
BATCH-54309,ART-1342-MID-S,2025-12-16 20:00:51,464,0.0
BATCH-54310,ART-1120-OLI-XL,2025-12-23 14:00:51,477,2.0
BATCH-54311,ART-1078-MID-XS,2025-12-30 07:00:51,414,
BATCH-54312,ART-1166-OLI-L,2025-12-23 22:00:51,471,
BATCH-54313,ART-1372-CLA-M,2025-12-16 20:00:51,471,2.0
BATCH-54314,ART-1232-NAV-S,2025-12-17 17:00:51,320,0.0
BATCH-54315,ART-1116-OLI-S,2025-12-11 08:00:51,459,0.0
BATCH-54316,ART-1212-CLA-XL,2025-12-27 05:00:51,260,0.0
BATCH-54317,ART-1174-NAV-XL,2025-12-15 04:00:51,387,0.0
BATCH-54318,ART-1449-MID-L,2025-12-13 11:00:51,271,0.0
BATCH-54319,ART-1444-MID-XS,2025-12-12 21:00:51,453,2.0
BATCH-54320,ART-1244-CLA-L,2025-12-20 00:00:51,372,0.0
BATCH-54321,ART-1122-NAV-L,2025-12-20 10:00:51,203,0.0
BATCH-54322,ART-1106-MID-XS,2025-12-28 06:00:51,234,0.0
BATCH-54323,ART-1032-MID-L,2025-12-14 12:00:51,269,
BATCH-54324,ART-1471-OLI-S,2025-12-25 11:00:51,457,0.0
BATCH-54325,ART-1116-NAV-S,2025-12-28 22:00:51,257,0.0
BATCH-54326,ART-1429-CLA-M,2025-12-27 00:00:51,315,0.0
BATCH-54327,ART-1450-NAV-XS,2025-12-27 05:00:51,336,0.0
BATCH-54328,ART-1109-MID-XS,2025-12-14 18:00:51,362,
BATCH-54329,ART-1054-CLA-L,2025-12-29 03:00:51,442,0.0
BATCH-54330,ART-1052-MID-XS,2025-12-11 19:00:51,228,2.0
BATCH-54331,ART-1304-OLI-S,2025-12-16 20:00:51,304,0.0
BATCH-54332,ART-1369-MID-XL,2025-12-16 13:00:51,238,1.0
BATCH-54333,ART-1376-MID-M,2025-12-16 12:00:51,320,0.0
BATCH-54334,ART-1400-OLI-S,2025-12-15 03:00:51,293,0.0
BATCH-54335,ART-1364-CLA-L,2025-12-22 22:00:51,434,
BATCH-54336,art-1429-cla-l,2025-12-12 09:00:51,281,0.0
BATCH-54337,ART-1429-MID-XL,2025-12-30 20:00:51,425,
BATCH-54338,ART-1327-NAV-S,2025-12-28 06:00:51,209,
BATCH-54339,ART-1395-MID-XL,2025-12-28 16:00:51,391,1.0
BATCH-54340,ART-1357-CLA-L,2025-12-16 03:00:51,386,
BATCH-54341,ART-1461-NAV-XS,2025-12-12 14:00:51,363,0.0
BATCH-54342,ART-1092-MID-XL,2025-12-13 15:00:51,496,0.0
BATCH-54343,ART-1282-CLA-XS,2025-12-24 11:00:51,363,0.0
BATCH-54344,ART-1481-CLA-S,2025-12-15 08:00:51,306,0.0
BATCH-54345,ART-1052-OLI-L,2025-12-12 22:00:51,423,0.0
BATCH-54346,ART-1494-MID-S,2025-12-24 14:00:51,439,
BATCH-54347,ART-1412-MID-S,2025-12-19 04:00:51,397,0.0
BATCH-54348,ART-1069-CLA-XS,2025-12-18 23:00:51,387,1.0
BATCH-54349,ART-1280-MID-S,2025-12-15 17:00:51,237,1.0
BATCH-54350,ART-1168-OLI-M,2025-12-11 15:00:51,357,0.0
BATCH-54351,ART-1208-CLA-L,2025-12-28 14:00:51,230,0.0
BATCH-54352,ART-1340-CLA-M,2025-12-12 17:00:51,485,
BATCH-54353,ART-1156-OLI-S,2025-12-15 21:00:51,332,0.0
BATCH-54354,ART-1241-MID-S,2025-12-22 09:00:51,308,0.0
BATCH-54355,ART-1169-CLA-XL,2025-12-19 14:00:51,437,1.0
BATCH-54356,ART-1326-MID-S,2025-12-21 08:00:51,293,1.0
BATCH-54357,ART-1108-MID-L,2025-12-26 10:00:51,390,0.0
BATCH-54358,ART-1500-NAV-XS,2025-12-18 01:00:51,327,2.0
BATCH-54359,ART-1121-OLI-L,2025-12-27 23:00:51,317,
BATCH-54360,ART-1469-OLI-XS,2025-12-28 06:00:51,475,0.0
BATCH-54361,art-1469-cla-xl,2025-12-21 04:00:51,478,0.0
BATCH-54362,ART-1199-MID-XS,2025-12-29 17:00:51,316,0.0
BATCH-54363,ART-1498-MID-XS,2025-12-28 15:00:51,241,2.0
BATCH-54364,ART-1451-CLA-S,2025-12-23 10:00:51,454,2.0
BATCH-54365,ART-1012-NAV-L,2025-12-22 14:00:51,205,0.0
BATCH-54366,ART-1035-MID-XS,2025-12-25 21:00:51,268,
BATCH-54367,ART-1205-CLA-S,2025-12-10 17:00:51,476,0.0
BATCH-54368,ART-1076-CLA-XS,2025-12-27 19:00:51,315,
BATCH-54369,ART-1027-OLI-XL,2025-12-22 01:00:51,353,2.0
BATCH-54370,art-1369-oli-s,2025-12-15 11:00:51,440,1.0
BATCH-54371,ART-1345-CLA-M,2025-12-20 06:00:51,496,
BATCH-54372,ART-1334-CLA-XS,2025-12-14 02:00:51,440,
BATCH-54373,ART-1102-MID-L,2025-12-14 19:00:51,255,0.0
BATCH-54374,ART-1184-NAV-S,2025-12-13 20:00:51,371,2.0
BATCH-54375,ART-1329-NAV-M,2025-12-16 21:00:51,237,0.0
BATCH-54376,ART-1146-OLI-M,2025-12-22 09:00:51,379,1.0
BATCH-54377,ART-1112-NAV-XL,2025-12-16 14:00:51,231,1.0
BATCH-54378,ART-1180-NAV-XL,2025-12-26 16:00:51,419,0.0
BATCH-54379,ART-1142-OLI-S,2025-12-27 23:00:51,417,2.0
BATCH-54380,ART-1194-OLI-L,2025-12-21 06:00:51,437,0.0
BATCH-54381,ART-1111-CLA-S,2025-12-17 17:00:51,483,1.0
BATCH-54382,art-1138-mid-m,2025-12-24 15:00:51,433,0.0
BATCH-54383,ART-1123-OLI-L,2025-12-26 19:00:51,493,0.0
BATCH-54384,ART-1215-NAV-M,2025-12-19 06:00:51,201,0.0
BATCH-54385,ART-1438-NAV-XS,2025-12-21 10:00:51,396,0.0
BATCH-54386,art-1449-oli-xs,2025-12-10 18:00:51,327,0.0
BATCH-54387,ART-1084-OLI-XS,2025-12-18 04:00:51,211,
BATCH-54388,ART-1265-MID-XL,2025-12-25 01:00:51,385,2.0
BATCH-54389,ART-1403-OLI-XL,2025-12-20 05:00:51,291,0.0
BATCH-54390,ART-1364-CLA-XL,2025-12-20 23:00:51,266,1.0
BATCH-54391,ART-1361-CLA-XL,2025-12-13 03:00:51,382,2.0
BATCH-54392,ART-1236-MID-XS,2025-12-28 11:00:51,439,1.0
BATCH-54393,ART-1123-MID-XL,2025-12-16 10:00:51,443,1.0
BATCH-54394,ART-1167-CLA-L,2025-12-12 10:00:51,346,1.0
BATCH-54395,ART-1193-NAV-S,2025-12-18 10:00:51,289,0.0
BATCH-54396,ART-1494-MID-S,2025-12-18 03:00:51,279,0.0
BATCH-54397,ART-1168-NAV-M,2025-12-31 01:00:51,419,1.0
BATCH-54398,ART-1077-CLA-M,2025-12-22 19:00:51,373,0.0
BATCH-54399,ART-1066-CLA-XS,2025-12-21 09:00:51,289,0.0
BATCH-54400,ART-1404-MID-S,2025-12-17 16:00:51,396,2.0
BATCH-54401,ART-1401-OLI-L,2025-12-12 02:00:51,417,1.0
BATCH-54402,ART-1206-CLA-S,2025-12-27 02:00:51,479,2.0
BATCH-54403,ART-1098-OLI-XL,2025-12-16 12:00:51,329,0.0
BATCH-54404,ART-1144-NAV-XL,2025-12-16 09:00:51,417,2.0
BATCH-54405,ART-1439-NAV-M,2025-12-24 18:00:51,368,0.0
BATCH-54406,ART-1034-MID-XL,2025-12-22 17:00:51,281,2.0
BATCH-54407,ART-1436-MID-S,2025-12-14 17:00:51,403,1.0
BATCH-54408,ART-1405-CLA-S,2025-12-31 13:00:51,301,
BATCH-54409,ART-1169-CLA-XL,2025-12-14 22:00:51,313,0.0
BATCH-54410,ART-1456-OLI-S,2025-12-27 23:00:51,267,1.0
BATCH-54411,ART-1069-OLI-XL,2025-12-17 21:00:51,304,2.0
BATCH-54412,ART-1150-MID-XS,2025-12-23 07:00:51,294,0.0
BATCH-54413,ART-1064-CLA-S,2025-12-16 21:00:51,375,0.0
BATCH-54414,ART-1392-CLA-XS,2025-12-26 11:00:51,350,1.0
BATCH-54415,ART-1076-NAV-L,2025-12-14 14:00:51,245,0.0
BATCH-54416,art-1411-cla-xs,2025-12-22 09:00:51,248,0.0
BATCH-54417,ART-1360-CLA-XS,2025-12-26 22:00:51,319,
BATCH-54418,art-1428-oli-m,2025-12-30 10:00:51,251,1.0
BATCH-54419,ART-1268-NAV-M,2025-12-15 12:00:51,266,0.0
BATCH-54420,ART-1326-OLI-M,2025-12-30 20:00:51,392,0.0
BATCH-54421,art-1479-cla-xs,2025-12-10 17:00:51,466,0.0
BATCH-54422,ART-1154-OLI-M,2025-12-15 07:00:51,379,0.0
BATCH-54423,ART-1119-CLA-S,2025-12-21 10:00:51,202,
BATCH-54424,ART-1265-CLA-S,2025-12-22 01:00:51,390,2.0
BATCH-54425,ART-1084-CLA-XL,2025-12-25 16:00:51,428,2.0
BATCH-54426,ART-1493-OLI-XL,2025-12-29 09:00:51,344,1.0
BATCH-54427,ART-1119-NAV-XS,2025-12-16 10:00:51,315,0.0
BATCH-54428,ART-1094-CLA-XL,2025-12-14 11:00:51,298,0.0
BATCH-54429,ART-1099-CLA-XS,2025-12-26 04:00:51,374,0.0
BATCH-54430,art-1093-nav-s,2025-12-15 14:00:51,498,0.0
BATCH-54431,ART-1483-MID-L,2025-12-27 08:00:51,456,0.0
BATCH-54432,ART-1085-OLI-L,2025-12-13 04:00:51,246,1.0
BATCH-54433,ART-1480-CLA-XL,2025-12-25 19:00:51,207,1.0
BATCH-54434,ART-1082-OLI-XS,2025-12-24 08:00:51,374,0.0
BATCH-54435,ART-1442-NAV-M,2025-12-16 04:00:51,374,0.0
BATCH-54436,ART-1491-OLI-L,2025-12-14 00:00:51,215,0.0
BATCH-54437,ART-1209-CLA-XL,2025-12-22 18:00:51,371,2.0
BATCH-54438,ART-1079-NAV-XL,2025-12-16 16:00:51,396,0.0
BATCH-54439,ART-1422-MID-XS,2025-12-28 03:00:51,212,1.0
BATCH-54440,ART-1351-MID-XL,2025-12-26 20:00:51,264,1.0
BATCH-54441,ART-1179-CLA-S,2025-12-14 12:00:51,267,0.0
BATCH-54442,ART-1379-CLA-M,2025-12-17 18:00:51,427,0.0
BATCH-54443,ART-1239-NAV-L,2025-12-28 14:00:51,348,0.0
BATCH-54444,ART-1428-CLA-L,2025-12-28 09:00:51,479,
BATCH-54445,ART-1474-NAV-XL,2025-12-10 21:00:51,252,
BATCH-54446,ART-1145-NAV-XS,2025-12-27 06:00:51,340,1.0
BATCH-54447,art-1392-cla-xs,2025-12-29 21:00:51,478,
BATCH-54448,ART-1349-OLI-XL,2025-12-11 08:00:51,439,1.0
BATCH-54449,ART-1239-CLA-M,2025-12-17 06:00:51,475,
BATCH-54450,ART-1035-OLI-L,2025-12-10 21:00:51,308,0.0
BATCH-54451,ART-1414-OLI-S,2025-12-16 20:00:51,404,1.0
BATCH-54452,ART-1140-NAV-XL,2025-12-31 11:00:51,412,0.0
BATCH-54453,ART-1435-NAV-XL,2025-12-27 07:00:51,355,0.0
BATCH-54454,ART-1350-OLI-XL,2025-12-16 09:00:51,302,2.0
BATCH-54455,ART-1256-OLI-S,2025-12-16 01:00:51,266,0.0
BATCH-54456,ART-1283-OLI-XL,2025-12-27 10:00:51,315,0.0
BATCH-54457,ART-1417-MID-M,2025-12-26 05:00:51,272,2.0
BATCH-54458,ART-1006-OLI-XS,2025-12-28 13:00:51,438,0.0
BATCH-54459,ART-1188-MID-L,2025-12-29 18:00:51,226,2.0
BATCH-54460,ART-1329-CLA-S,2025-12-29 23:00:51,227,
BATCH-54461,ART-1136-OLI-L,2025-12-30 20:00:51,284,0.0
BATCH-54462,ART-1286-MID-S,2025-12-19 05:00:51,359,0.0
BATCH-54463,ART-1016-NAV-L,2025-12-21 00:00:51,372,0.0
BATCH-54464,ART-1428-OLI-L,2025-12-13 12:00:51,480,0.0
BATCH-54465,ART-1254-OLI-M,2025-12-22 11:00:51,461,0.0
BATCH-54466,ART-1032-OLI-L,2025-12-27 03:00:51,281,
BATCH-54467,ART-1310-CLA-S,2025-12-12 08:00:51,275,
BATCH-54468,ART-1384-MID-XS,2025-12-21 23:00:51,259,2.0
BATCH-54469,ART-1231-CLA-XS,2025-12-14 17:00:51,244,0.0
BATCH-54470,ART-1188-MID-XS,2025-12-29 05:00:51,395,0.0
BATCH-54471,ART-1186-MID-XL,2025-12-22 19:00:51,220,2.0
BATCH-54472,ART-1171-MID-XS,2025-12-26 18:00:51,290,0.0
BATCH-54473,ART-1490-NAV-S,2025-12-17 09:00:51,457,0.0
BATCH-54474,ART-1467-NAV-S,2025-12-29 11:00:51,391,1.0
BATCH-54475,ART-1329-MID-XS,2025-12-26 05:00:51,242,0.0
BATCH-54476,ART-1491-OLI-L,2025-12-15 23:00:51,314,0.0
BATCH-54477,ART-1314-CLA-XS,2025-12-18 02:00:51,459,
BATCH-54478,ART-1213-MID-L,2025-12-30 18:00:51,284,0.0
BATCH-54479,ART-1325-MID-XS,2025-12-14 11:00:51,473,0.0
BATCH-54480,ART-1337-CLA-L,2025-12-24 03:00:51,268,0.0
BATCH-54481,ART-1206-OLI-S,2025-12-21 05:00:51,341,
BATCH-54482,ART-1129-MID-XL,2025-12-29 16:00:51,429,
BATCH-54483,ART-1296-CLA-XL,2025-12-15 01:00:51,494,0.0
BATCH-54484,art-1371-cla-s,2025-12-13 21:00:51,202,0.0
BATCH-54485,ART-1084-CLA-XS,2025-12-29 06:00:51,394,2.0
BATCH-54486,ART-1284-MID-XL,2025-12-22 06:00:51,427,0.0
BATCH-54487,ART-1073-OLI-L,2025-12-17 22:00:51,479,2.0
BATCH-54488,ART-1065-CLA-S,2025-12-17 16:00:51,434,2.0
BATCH-54489,ART-1193-NAV-L,2025-12-11 07:00:51,332,0.0
BATCH-54490,ART-1446-NAV-XS,2025-12-20 08:00:51,479,
BATCH-54491,ART-1494-MID-XS,2025-12-15 04:00:51,495,
BATCH-54492,ART-1254-CLA-M,2025-12-27 17:00:51,397,0.0
BATCH-54493,ART-1315-CLA-L,2025-12-13 11:00:51,276,0.0
BATCH-54494,ART-1484-MID-XS,2025-12-16 01:00:51,296,0.0
BATCH-54495,ART-1296-CLA-M,2025-12-19 19:00:51,241,0.0
BATCH-54496,ART-1397-CLA-XS,2025-12-15 01:00:51,213,
BATCH-54497,ART-1181-CLA-L,2025-12-11 15:00:51,429,2.0
BATCH-54498,art-1399-cla-s,2025-12-30 14:00:51,367,1.0
BATCH-54499,ART-1388-NAV-XS,2025-12-20 18:00:51,247,0.0
BATCH-54500,ART-1020-OLI-S,2025-12-30 23:00:51,232,0.0
BATCH-54501,ART-1036-CLA-M,2025-12-12 07:00:51,287,0.0
BATCH-54502,ART-1206-NAV-S,2025-12-19 20:00:51,298,0.0
BATCH-54503,ART-1020-CLA-M,2025-12-17 17:00:51,452,1.0
BATCH-54504,ART-1475-CLA-M,2025-12-20 07:00:51,493,
BATCH-54505,ART-1461-NAV-XL,2025-12-16 07:00:51,433,1.0
BATCH-54506,ART-1477-OLI-XS,2025-12-22 21:00:51,367,0.0
BATCH-54507,ART-1441-OLI-L,2025-12-22 02:00:51,404,0.0
BATCH-54508,ART-1228-MID-XS,2025-12-31 00:00:51,259,0.0
BATCH-54509,ART-1313-NAV-XS,2025-12-25 04:00:51,301,1.0
BATCH-54510,art-1470-nav-xs,2025-12-27 02:00:51,269,1.0
BATCH-54511,ART-1345-OLI-XS,2025-12-20 02:00:51,475,2.0
BATCH-54512,ART-1250-OLI-XS,2025-12-15 16:00:51,258,0.0
BATCH-54513,ART-1111-MID-L,2025-12-26 08:00:51,499,0.0
BATCH-54514,ART-1123-OLI-M,2025-12-12 16:00:51,296,2.0
BATCH-54515,ART-1394-MID-XL,2025-12-22 05:00:51,462,0.0
BATCH-54516,ART-1484-CLA-L,2025-12-21 21:00:51,301,0.0
BATCH-54517,ART-1459-CLA-XL,2025-12-28 11:00:51,232,0.0
BATCH-54518,ART-1262-MID-M,2025-12-15 16:00:51,491,
BATCH-54519,ART-1201-CLA-M,2025-12-17 18:00:51,487,1.0
BATCH-54520,ART-1216-CLA-XS,2025-12-11 11:00:51,483,
BATCH-54521,ART-1208-NAV-M,2025-12-22 08:00:51,406,2.0
BATCH-54522,ART-1228-NAV-M,2025-12-16 09:00:51,217,
BATCH-54523,ART-1078-OLI-XL,2025-12-18 05:00:51,406,
BATCH-54524,ART-1339-NAV-XL,2025-12-15 12:00:51,311,2.0
BATCH-54525,ART-1499-MID-XL,2025-12-18 07:00:51,403,0.0
BATCH-54526,art-1436-oli-m,2025-12-13 13:00:51,234,
BATCH-54527,ART-1317-MID-XS,2025-12-22 19:00:51,466,0.0
BATCH-54528,ART-1415-MID-M,2025-12-25 17:00:51,390,0.0
BATCH-54529,ART-1156-MID-XL,2025-12-27 00:00:51,251,
BATCH-54530,ART-1213-MID-M,2025-12-19 09:00:51,238,
BATCH-54531,ART-1416-CLA-S,2025-12-21 21:00:51,368,
BATCH-54532,ART-1453-CLA-XL,2025-12-14 21:00:51,205,
BATCH-54533,ART-1284-CLA-XS,2025-12-27 02:00:51,396,0.0
BATCH-54534,ART-1476-MID-XL,2025-12-17 22:00:51,361,0.0
BATCH-54535,ART-1402-CLA-XS,2025-12-22 02:00:51,206,0.0
BATCH-54536,ART-1203-OLI-XS,2025-12-24 17:00:51,351,1.0
BATCH-54537,ART-1416-CLA-XL,2025-12-24 07:00:51,416,
BATCH-54538,ART-1041-CLA-L,2025-12-16 19:00:51,234,
BATCH-54539,ART-1307-CLA-XS,2025-12-14 10:00:51,400,0.0
BATCH-54540,ART-1198-NAV-XS,2025-12-22 14:00:51,390,2.0
BATCH-54541,ART-1105-MID-XS,2025-12-16 17:00:51,489,0.0
BATCH-54542,ART-1475-NAV-M,2025-12-22 14:00:51,368,2.0
BATCH-54543,ART-1180-MID-L,2025-12-11 04:00:51,414,2.0
BATCH-54544,ART-1132-OLI-L,2025-12-29 09:00:51,327,0.0
BATCH-54545,ART-1202-MID-L,2025-12-12 06:00:51,312,0.0
BATCH-54546,ART-1329-MID-S,2025-12-16 14:00:51,471,0.0
BATCH-54547,ART-1004-MID-L,2025-12-22 00:00:51,483,0.0
BATCH-54548,ART-1058-NAV-XL,2025-12-20 07:00:51,236,0.0
BATCH-54549,ART-1342-NAV-M,2025-12-15 16:00:51,422,0.0
BATCH-54550,ART-1086-OLI-XL,2025-12-29 11:00:51,348,0.0
BATCH-54551,ART-1499-CLA-XL,2025-12-12 09:00:51,376,0.0
BATCH-54552,art-1027-cla-l,2025-12-14 06:00:51,256,0.0
BATCH-54553,ART-1367-CLA-L,2025-12-15 17:00:51,448,1.0
BATCH-54554,ART-1269-NAV-L,2025-12-26 03:00:51,413,
BATCH-54555,ART-1203-OLI-M,2025-12-23 11:00:51,469,1.0
BATCH-54556,ART-1168-CLA-M,2025-12-25 11:00:51,319,0.0
BATCH-54557,ART-1205-CLA-L,2025-12-22 03:00:51,319,
BATCH-54558,ART-1188-NAV-XL,2025-12-17 14:00:51,283,1.0
BATCH-54559,ART-1270-NAV-M,2025-12-25 11:00:51,316,0.0
BATCH-54560,ART-1069-NAV-XL,2025-12-15 10:00:51,292,0.0
BATCH-54561,ART-1112-MID-XL,2025-12-12 13:00:51,264,1.0
BATCH-54562,ART-1383-CLA-M,2025-12-18 08:00:51,274,0.0
BATCH-54563,ART-1250-NAV-S,2025-12-11 09:00:51,326,0.0
BATCH-54564,ART-1155-CLA-L,2025-12-16 22:00:51,212,2.0
BATCH-54565,ART-1381-CLA-M,2025-12-20 06:00:51,309,
BATCH-54566,ART-1096-CLA-XL,2025-12-29 06:00:51,209,0.0
BATCH-54567,ART-1415-OLI-XS,2025-12-22 08:00:51,478,2.0
BATCH-54568,ART-1270-CLA-XL,2025-12-16 21:00:51,259,1.0
BATCH-54569,ART-1210-CLA-XL,2025-12-15 08:00:51,419,0.0
BATCH-54570,ART-1378-MID-XS,2025-12-22 14:00:51,373,0.0
BATCH-54571,ART-1173-MID-XS,2025-12-15 17:00:51,293,2.0
BATCH-54572,ART-1237-MID-S,2025-12-13 06:00:51,476,
BATCH-54573,ART-1051-MID-XL,2025-12-17 08:00:51,284,0.0
BATCH-54574,ART-1027-CLA-XS,2025-12-28 18:00:51,393,
BATCH-54575,ART-1376-MID-XS,2025-12-14 14:00:51,200,1.0
BATCH-54576,ART-1206-MID-S,2025-12-24 09:00:51,406,0.0
BATCH-54577,ART-1066-OLI-L,2025-12-31 16:00:51,433,0.0
BATCH-54578,ART-1010-OLI-XS,2025-12-15 16:00:51,225,0.0
BATCH-54579,ART-1062-NAV-XL,2025-12-24 03:00:51,427,
BATCH-54580,ART-1384-NAV-S,2025-12-26 07:00:51,431,2.0
BATCH-54581,ART-1321-OLI-S,2025-12-12 02:00:51,274,0.0
BATCH-54582,ART-1259-MID-L,2025-12-29 19:00:51,425,1.0
