receipt_id,product_id,sale_timestamp,units_sold,store_id
C3A79A2C,ART-1074-CLA-L,2026-01-19T06:36:52.257980,3,NYC-MAIN
F9915469,ART-1099-OLI-S,2026-01-13T13:41:52.257998,1,NYC-MAIN
B943B95F,ART-1122-MID-S,2026-01-20T18:00:52.258016,1,NYC-MAIN
56FA2715,ART-1070-CLA-XL,2026-01-31T16:19:52.258034,2,PAR-CHAMPS
AB35BCB3,ART-1093-OLI-S,2026-01-15T19:00:52.258052,3,PAR-CHAMPS
EACB1FBC,ART-1437-MID-L,2026-01-26T06:50:52.258076,4,PAR-CHAMPS
BDE43682,ART-1372-NAV-M,2026-01-16T05:15:52.258095,1,PAR-CHAMPS
AEA2C4A7,ART-1145-OLI-M,2026-02-07T13:48:52.258113,1,PAR-CHAMPS
BBD4E123,ART-1224-MID-M,2026-01-30T07:18:52.258131,2,PAR-CHAMPS
A295CFF9,ART-1094-OLI-L,2026-01-19T11:45:52.258149,1,LDN-OXFORD
61BA9270,ART-1322-CLA-XL,2026-01-26T09:41:52.258167,3,NYC-MAIN
67DAE84D,ART-1412-OLI-L,2026-01-24T01:30:52.258184,4,NYC-MAIN
D696A4FF,ART-1128-CLA-L,2026-01-29T04:11:52.258208,4,NYC-MAIN
5631EC3D,ART-1275-CLA-M,2026-01-27T05:33:52.258227,3,NYC-MAIN
C6383643,ART-1340-OLI-L,2026-01-30T12:41:52.258246,2,NYC-MAIN
839056CD,ART-1325-CLA-L,2026-01-31T04:56:52.258265,3,NYC-MAIN
92F4E86D,ART-1128-NAV-XL,2026-01-30T15:04:52.258283,3,PAR-CHAMPS
00C0305A,ART-1269-MID-L,2026-01-26T16:41:52.258307,1,NYC-MAIN
39D79BED,ART-1137-CLA-XL,2026-01-31T13:46:52.258326,2,LDN-OXFORD
33C3C07C,ART-1328-OLI-L,2026-01-26T11:34:52.258345,2,LDN-OXFORD
9647E181,ART-1323-CLA-M,2026-01-18T14:03:52.258364,3,NYC-MAIN
E16D5C4F,ART-1293-MID-S,2026-01-29T11:16:52.258382,1,NYC-MAIN
08C23D57,ART-1282-MID-S,2026-01-24T16:32:52.258400,2,PAR-CHAMPS
45AC5C29,ART-1289-NAV-XL,2026-02-06T15:26:52.258419,1,NYC-MAIN
0AA7640D,ART-1112-CLA-XS,2026-01-28T05:15:52.258436,3,NYC-MAIN
19915733,ART-1089-OLI-L,2026-01-18T00:08:52.258454,3,NYC-MAIN
591F2607,ART-1113-MID-XL,2026-01-27T16:35:52.258472,2,NYC-MAIN
90BB76FB,ART-1376-MID-XL,2026-02-06T14:29:52.258490,4,LDN-OXFORD
E7C9C9F4,ART-1274-NAV-L,2026-01-27T06:30:52.258508,4,PAR-CHAMPS
7E855AA8,ART-1209-NAV-L,2026-01-24T00:45:52.258525,4,PAR-CHAMPS
620EEDF7,ART-1484-CLA-XS,2026-01-21T04:13:52.258543,3,NYC-MAIN
9F621BE2,ART-1115-MID-XS,2026-02-05T10:08:52.258563,4,LDN-OXFORD
8D81A05B,ART-1181-MID-XS,2026-01-19T01:58:52.258582,1,NYC-MAIN
599A1434,ART-1275-CLA-XS,2026-01-12T01:24:52.258600,4,LDN-OXFORD
E2BACBA8,ART-1270-MID-L,2026-01-16T06:42:52.258618,3,PAR-CHAMPS
BFA63B8B,ART-1129-CLA-M,2026-01-10T18:15:52.258635,2,NYC-MAIN
D25BE0D8,ART-1163-MID-M,2026-01-30T09:08:52.258653,1,NYC-MAIN
CB92C966,ART-1097-CLA-XS,2026-01-27T10:15:52.258677,2,PAR-CHAMPS
376E529A,ART-1482-CLA-XL,2026-01-22T06:17:52.258696,2,LDN-OXFORD
F0CD254B,ART-1443-OLI-XL,2026-01-27T05:31:52.258714,3,NYC-MAIN
2C0F019D,,2026-01-17T19:41:52.258733,1,PAR-CHAMPS
29BBD2D7,ART-1369-MID-XL,2026-01-23T03:34:52.258752,4,LDN-OXFORD
F2200958,ART-1225-NAV-S,2026-01-17T19:23:52.258771,2,NYC-MAIN
ED222B64,ART-1026-CLA-M,2026-01-12T04:22:52.258788,1,PAR-CHAMPS
C71F94CE,ART-1251-NAV-M,2026-01-16T02:02:52.258807,1,PAR-CHAMPS
AB44CE5E,ART-1067-CLA-L,2026-01-12T11:21:52.258825,2,LDN-OXFORD
FAA7BE12,ART-1204-CLA-XS,2026-01-17T02:38:52.258844,3,PAR-CHAMPS
FB420F05,ART-1112-OLI-L,2026-01-27T23:01:52.258862,2,NYC-MAIN
95D85437,ART-1132-CLA-M,2026-02-01T20:56:52.258879,4,PAR-CHAMPS
3D789E09,ART-1227-MID-S,2026-01-27T04:48:52.258903,1,LDN-OXFORD
0C10C54A,ART-1336-NAV-XL,2026-01-20T04:30:52.258921,4,PAR-CHAMPS
29A67EBC,ART-1031-CLA-XL,2026-01-22T17:31:52.258941,4,LDN-OXFORD
C3AD8256,ART-1437-OLI-XL,2026-02-01T21:56:52.258959,3,NYC-MAIN
D5D5BDD9,ART-1310-MID-S,2026-01-16T08:43:52.258977,2,PAR-CHAMPS
371BCD0C,ART-1264-NAV-L,2026-01-16T03:28:52.258995,3,PAR-CHAMPS
CFE55971,ART-1208-CLA-XS,2026-01-29T15:16:52.259013,2,PAR-CHAMPS
876DA05B,ART-1163-CLA-M,2026-01-23T04:37:52.259032,4,PAR-CHAMPS
B4DC6F13,ART-1471-NAV-M,2026-01-23T21:35:52.259050,1,NYC-MAIN
D9EBF934,ART-1267-OLI-XS,2026-02-07T02:23:52.259068,3,NYC-MAIN
D75324DB,ART-1077-NAV-XS,2026-01-10T13:06:52.259085,4,PAR-CHAMPS
9A81B4D2,ART-1279-CLA-L,2026-01-15T01:31:52.259103,2,LDN-OXFORD
53EE7929,ART-1155-OLI-M,2026-01-17T13:22:52.259121,3,LDN-OXFORD
15783051,ART-1103-NAV-L,2026-01-13T09:52:52.259140,2,LDN-OXFORD
94673D98,ART-1441-MID-S,2026-01-14T04:04:52.259163,4,NYC-MAIN
642E5640,ART-1217-MID-S,2026-01-16T16:23:52.259182,4,LDN-OXFORD
374A9278,ART-1290-OLI-M,2026-01-27T04:43:52.259200,2,PAR-CHAMPS
93A777B5,ART-1080-NAV-XL,2026-01-18T18:29:52.259218,1,LDN-OXFORD
6F66066E,ART-1311-MID-M,2026-01-23T18:56:52.259236,1,NYC-MAIN
1097CF2C,ART-1440-CLA-L,2026-02-01T01:36:52.259255,4,PAR-CHAMPS
3A47393E,ART-1263-NAV-L,2026-01-19T14:56:52.259280,4,PAR-CHAMPS
41D00DE3,ART-1008-NAV-S,2026-01-23T12:16:52.259298,4,NYC-MAIN
DBBB4A11,ART-1185-OLI-S,2026-01-16T14:16:52.259315,4,NYC-MAIN
E1DA07A5,ART-1021-OLI-XL,2026-02-07T12:04:52.259333,3,NYC-MAIN
99FB308F,ART-1226-CLA-S,2026-02-02T12:09:52.259352,1,PAR-CHAMPS
F81E18BC,ART-1416-MID-XL,2026-01-21T04:25:52.259370,4,NYC-MAIN
9A91CD5A,ART-1059-OLI-XS,2026-01-19T22:52:52.259388,1,NYC-MAIN
2010E15C,ART-1303-OLI-S,2026-01-30T15:30:52.259405,1,PAR-CHAMPS
2C431973,ART-1216-MID-XS,2026-01-29T23:18:52.259423,3,PAR-CHAMPS
F26C4314,,2026-01-31T05:59:52.259441,3,LDN-OXFORD
F61C7492,ART-1422-OLI-XL,2026-01-28T04:12:52.259459,1,NYC-MAIN
DF49E975,ART-1395-MID-M,2026-01-16T09:51:52.259477,3,LDN-OXFORD
8173DBDD,ART-1044-MID-L,2026-01-15T18:49:52.259501,1,PAR-CHAMPS
127593E5,ART-1256-MID-S,2026-01-31T02:55:52.259520,1,LDN-OXFORD
DD7AD879,ART-1408-NAV-XS,2026-01-25T15:53:52.259537,4,LDN-OXFORD
7702ACBA,ART-1375-CLA-S,2026-01-31T05:36:52.259555,3,PAR-CHAMPS
7FFBF8F9,ART-1281-MID-XL,2026-02-07T19:05:52.259573,1,NYC-MAIN
A851E786,ART-1396-MID-L,2026-01-21T06:56:52.259591,3,NYC-MAIN
4A75860E,ART-1049-OLI-XS,2026-01-10T01:06:52.259609,4,PAR-CHAMPS
817C5AD4,ART-1088-MID-XL,2026-01-28T15:27:52.259627,2,PAR-CHAMPS
2D88620A,ART-1062-OLI-M,2026-02-06T23:32:52.259645,3,LDN-OXFORD
E76ED58E,ART-1065-MID-XL,2026-01-13T10:23:52.259662,3,NYC-MAIN
0A877AA6,ART-1252-MID-S,2026-01-21T12:18:52.259680,1,PAR-CHAMPS
221644A0,ART-1113-NAV-M,2026-01-23T13:26:52.259699,4,LDN-OXFORD
883D7940,ART-1042-CLA-M,2026-01-27T08:06:52.259717,3,PAR-CHAMPS
EA34FA18,ART-1312-NAV-XS,2026-01-09T17:33:52.259735,-1,NYC-MAIN
C73AB61A,ART-1384-MID-XL,2026-01-09T20:14:52.259751,3,PAR-CHAMPS
F46BB450,ART-1370-NAV-L,2026-01-29T13:52:52.259769,3,NYC-MAIN
894BB457,ART-1327-MID-XL,2026-01-30T17:22:52.259787,3,PAR-CHAMPS
7C1A2696,ART-1186-OLI-XS,2026-01-15T15:52:52.259805,3,LDN-OXFORD
8777855E,ART-1210-MID-XS,2026-02-04T01:00:52.259823,4,LDN-OXFORD
93E741B6,ART-1445-CLA-XS,2026-01-10T23:54:52.259846,1,NYC-MAIN
72F6DEA6,ART-1090-MID-S,2026-01-23T18:21:52.259865,1,NYC-MAIN
70D3D3FA,ART-1222-CLA-L,2026-02-02T14:21:52.259883,1,NYC-MAIN
213A6C94,ART-1417-OLI-L,2026-02-04T07:04:52.259901,4,NYC-MAIN
62154E49,ART-1263-CLA-L,2026-01-10T08:44:52.259920,1,PAR-CHAMPS
4A8EE1AE,ART-1319-MID-S,2026-02-04T22:30:52.259938,2,LDN-OXFORD
D1FC3323,ART-1347-NAV-XS,2026-02-04T23:02:52.259956,3,PAR-CHAMPS
CB48DA56,ART-1007-NAV-L,2026-01-29T17:06:52.259973,2,LDN-OXFORD
25A9E336,ART-1210-CLA-XL,2026-01-31T06:09:52.259991,4,LDN-OXFORD
4E498D2A,ART-1341-CLA-S,2026-01-29T00:51:52.260009,2,NYC-MAIN
637C9AE1,ART-1309-CLA-S,2026-01-22T04:18:52.260028,3,NYC-MAIN
4D9C5829,ART-1480-NAV-M,2026-01-11T19:25:52.260046,1,NYC-MAIN
C2712A38,ART-1044-MID-L,2026-01-17T01:28:52.260063,2,PAR-CHAMPS
7CC31089,ART-1309-NAV-XL,2026-01-12T02:35:52.260087,3,PAR-CHAMPS
5B219C90,ART-1190-OLI-S,2026-01-13T11:43:52.260106,4,NYC-MAIN
789FFE84,ART-1390-CLA-XS,2026-01-13T16:33:52.260132,1,PAR-CHAMPS
5F4D4DCF,ART-1308-MID-XS,2026-01-21T17:52:52.260153,2,LDN-OXFORD
7E284694,ART-1203-MID-M,2026-02-04T09:05:52.260171,1,LDN-OXFORD
88E08DB2,ART-1044-MID-S,2026-01-10T00:23:52.260189,2,NYC-MAIN
62847FFD,ART-1142-CLA-XL,2026-01-17T03:28:52.260207,1,NYC-MAIN
0C180D75,ART-1050-MID-M,2026-01-19T23:57:52.260224,2,LDN-OXFORD
3FF197AC,ART-1448-OLI-S,2026-01-15T01:47:52.260243,1,PAR-CHAMPS
EC85113E,ART-1372-OLI-S,2026-01-26T18:22:52.260261,2,LDN-OXFORD
FC223057,ART-1409-NAV-M,2026-01-14T02:53:52.260279,4,LDN-OXFORD
4E376866,ART-1200-OLI-XS,2026-01-11T01:23:52.260297,2,LDN-OXFORD
4370E9D9,ART-1297-MID-M,2026-01-29T09:30:52.260315,2,PAR-CHAMPS
25AFC578,ART-1433-CLA-M,2026-01-27T06:02:52.260333,1,LDN-OXFORD
933EA76E,ART-1015-MID-XS,2026-02-07T05:35:52.260351,2,NYC-MAIN
73E8F3D0,ART-1137-MID-XS,2026-01-24T13:43:52.260369,1,PAR-CHAMPS
F34DFC19,ART-1344-NAV-XS,2026-02-06T23:56:52.260386,2,LDN-OXFORD
A12AF3F0,ART-1322-MID-XL,2026-01-11T22:54:52.260405,2,LDN-OXFORD
CD5FFC51,ART-1109-NAV-M,2026-01-20T10:52:52.260423,2,NYC-MAIN
29F95021,ART-1460-NAV-XL,2026-01-19T10:43:52.260446,3,PAR-CHAMPS
66FF32AD,ART-1137-NAV-M,2026-01-14T14:22:52.260465,1,LDN-OXFORD
7E90A68E,ART-1056-NAV-L,2026-01-20T17:08:52.260484,3,NYC-MAIN
993BE741,ART-1343-CLA-S,2026-01-31T23:44:52.260502,3,PAR-CHAMPS
D8252DD1,ART-1377-CLA-L,2026-02-04T04:03:52.260520,4,PAR-CHAMPS
6E13EE6E,ART-1191-NAV-L,2026-01-19T14:44:52.260538,4,PAR-CHAMPS
6F60C673,ART-1014-OLI-S,2026-01-17T17:18:52.260555,1,NYC-MAIN
8E119493,ART-1090-OLI-XL,2026-01-31T16:15:52.260573,1,NYC-MAIN
60399DA1,ART-1290-NAV-XL,2026-01-14T08:21:52.260591,1,LDN-OXFORD
85A9B6DF,ART-1085-OLI-XS,2026-02-02T03:03:52.260609,4,PAR-CHAMPS
717263E5,ART-1272-CLA-M,2026-01-13T09:53:52.260627,3,PAR-CHAMPS
45D401CC,ART-1378-MID-XL,2026-02-05T22:56:52.260644,4,PAR-CHAMPS
CBEED2E8,ART-1182-CLA-S,2026-02-04T09:59:52.260668,4,PAR-CHAMPS
0FF4D12B,ART-1416-OLI-L,2026-01-29T17:52:52.260686,-1,LDN-OXFORD
2311A597,ART-1369-CLA-L,2026-01-17T12:12:52.260704,4,LDN-OXFORD
AD7BB101,ART-1472-OLI-L,2026-01-27T16:22:52.260722,3,NYC-MAIN
D6DFBA8F,ART-1274-NAV-L,2026-01-27T23:48:52.260739,3,PAR-CHAMPS
64278140,ART-1076-OLI-M,2026-02-03T23:14:52.260756,4,PAR-CHAMPS
F344EB56,ART-1085-NAV-S,2026-01-16T01:03:52.260774,4,NYC-MAIN
A3094B53,ART-1263-NAV-XL,2026-01-14T13:42:52.260792,1,LDN-OXFORD
1689848A,ART-1380-OLI-XL,2026-01-17T19:08:52.260810,2,PAR-CHAMPS
99FD6A28,ART-1408-OLI-S,2026-01-19T15:16:52.260827,1,NYC-MAIN
906E298F,ART-1046-CLA-XL,2026-01-26T11:45:52.260845,3,PAR-CHAMPS
0D49E814,ART-1078-OLI-L,2026-02-04T14:49:52.260863,4,PAR-CHAMPS
47D7F7D3,ART-1422-MID-S,2026-01-21T12:30:52.260881,3,PAR-CHAMPS
93A6E4BC,ART-1171-MID-XL,2026-01-29T04:23:52.260898,4,LDN-OXFORD
4F6850E9,ART-1027-CLA-XS,2026-02-06T15:29:52.260917,3,NYC-MAIN
55B76FBD,ART-1076-OLI-L,2026-02-05T16:02:52.260934,-1,NYC-MAIN
0B23D48F,ART-1229-NAV-XS,2026-01-16T15:37:52.260951,3,NYC-MAIN
D0AAA351,ART-1354-CLA-XS,2026-01-28T19:51:52.260969,3,NYC-MAIN
EC44EB25,ART-1163-OLI-XL,2026-01-26T01:03:52.260990,3,LDN-OXFORD
779ED39A,ART-1369-NAV-M,2026-01-25T09:39:52.261021,1,NYC-MAIN
CA02C173,ART-1207-OLI-XL,2026-01-29T06:20:52.261061,4,LDN-OXFORD
71DD3E48,ART-1118-OLI-L,2026-01-13T00:15:52.261092,1,NYC-MAIN
F27464FB,ART-1430-CLA-L,2026-01-24T08:25:52.261123,4,LDN-OXFORD
BFB4997C,ART-1349-OLI-XS,2026-01-29T15:01:52.261155,2,NYC-MAIN
42FB625B,ART-1381-NAV-S,2026-01-27T16:36:52.261325,1,NYC-MAIN
5CFAB2D1,ART-1119-CLA-XL,2026-01-28T06:54:52.261399,4,NYC-MAIN
4D20165F,ART-1276-OLI-S,2026-01-31T12:31:52.261442,2,LDN-OXFORD
55BE3396,ART-1006-MID-S,2026-01-17T10:11:52.261479,2,LDN-OXFORD
82ADFCCE,ART-1055-OLI-XS,2026-01-22T10:18:52.261515,4,NYC-MAIN
527C8506,ART-1183-OLI-XL,2026-02-07T11:46:52.261550,1,PAR-CHAMPS
8660B4AA,ART-1055-NAV-S,2026-01-22T07:39:52.261585,2,LDN-OXFORD
CD7C6650,ART-1422-MID-XL,2026-01-18T12:49:52.261618,1,PAR-CHAMPS
CD29F7F1,ART-1229-MID-XL,2026-01-24T00:26:52.261674,3,LDN-OXFORD
69BE5391,ART-1103-CLA-S,2026-01-30T20:45:52.261702,2,LDN-OXFORD
0A9C9000,ART-1195-OLI-L,2026-01-23T16:28:52.261729,2,LDN-OXFORD
05AED8C8,ART-1041-MID-S,2026-01-22T21:06:52.261757,4,LDN-OXFORD
2BF8595D,,2026-01-26T16:53:52.261785,3,PAR-CHAMPS
6A31EE3F,ART-1001-NAV-XL,2026-01-31T07:30:52.261815,3,NYC-MAIN
B7F32F26,,2026-01-16T16:18:52.261847,2,PAR-CHAMPS
84996286,ART-1046-CLA-M,2026-01-31T11:03:52.261879,2,NYC-MAIN
FD41D9D0,ART-1133-CLA-XL,2026-01-22T13:55:52.261911,3,PAR-CHAMPS
4C5AE614,,2026-01-15T15:17:52.261945,3,LDN-OXFORD
6037E88A,ART-1488-NAV-XS,2026-02-05T13:11:52.261982,4,NYC-MAIN
9C6375A2,ART-1484-CLA-M,2026-01-09T18:13:52.262014,4,PAR-CHAMPS
7B3E3D2E,ART-1482-OLI-XS,2026-01-11T06:40:52.262044,3,LDN-OXFORD
9432AA9B,ART-1060-NAV-S,2026-02-03T08:51:52.262063,2,NYC-MAIN
C2BE92A5,ART-1081-CLA-XS,2026-02-01T10:30:52.262088,1,PAR-CHAMPS
2750A64C,ART-1331-NAV-M,2026-01-16T15:50:52.262117,1,PAR-CHAMPS
4A65FE44,ART-1062-MID-XS,2026-01-31T17:04:52.262151,4,NYC-MAIN
E1D64E7E,ART-1096-OLI-S,2026-01-12T20:20:52.262179,1,LDN-OXFORD
90EFB08B,ART-1094-CLA-S,2026-01-25T13:35:52.262198,1,LDN-OXFORD
D6100139,ART-1254-NAV-M,2026-01-29T19:11:52.262217,1,NYC-MAIN
2D0826F6,ART-1034-MID-L,2026-01-13T08:23:52.262258,4,LDN-OXFORD
30A0E816,ART-1191-MID-M,2026-01-09T22:23:52.262280,-1,PAR-CHAMPS
C723AA48,ART-1162-OLI-XL,2026-02-04T22:48:52.262299,-1,LDN-OXFORD
EE576C76,ART-1342-NAV-XL,2026-01-31T00:55:52.262317,2,LDN-OXFORD
643B6148,ART-1131-CLA-XL,2026-01-31T19:01:52.262335,3,PAR-CHAMPS
B0586D40,ART-1420-CLA-XS,2026-02-02T14:50:52.262354,4,NYC-MAIN
93EF23AA,ART-1184-NAV-XL,2026-01-10T08:42:52.262372,2,LDN-OXFORD
D051B3F6,ART-1087-NAV-XL,2026-01-19T00:01:52.262390,4,PAR-CHAMPS
5BDE1B65,ART-1008-NAV-M,2026-02-02T12:44:52.262408,3,PAR-CHAMPS
07CA45DE,ART-1296-OLI-L,2026-01-10T07:30:52.262427,3,LDN-OXFORD
24A68B12,ART-1161-NAV-S,2026-01-27T08:47:52.262447,2,LDN-OXFORD
6AD14AC5,ART-1221-CLA-XS,2026-01-20T23:50:52.262465,3,LDN-OXFORD
3A7D5483,ART-1246-NAV-M,2026-02-04T15:19:52.262491,4,LDN-OXFORD
FF021C3D,ART-1088-CLA-XS,2026-02-06T11:39:52.262510,4,NYC-MAIN
4BD66A3F,ART-1171-CLA-M,2026-01-23T04:15:52.262527,4,NYC-MAIN
D601C4E4,ART-1207-NAV-S,2026-01-22T16:01:52.262545,2,PAR-CHAMPS
A11B6AA0,ART-1295-OLI-XS,2026-02-03T18:24:52.262564,2,NYC-MAIN
AB33BAFD,,2026-01-12T20:49:52.262588,4,PAR-CHAMPS
3DC45B02,ART-1399-CLA-XS,2026-01-15T20:55:52.262621,2,LDN-OXFORD
88BDB727,ART-1225-OLI-M,2026-01-18T07:41:52.262654,3,LDN-OXFORD
5E7DCA69,ART-1262-MID-XS,2026-01-12T08:43:52.262691,2,NYC-MAIN
80ECA0CF,ART-1369-MID-S,2026-01-09T21:57:52.262713,3,PAR-CHAMPS
642D57B8,ART-1126-NAV-S,2026-01-12T06:48:52.262732,2,LDN-OXFORD
3F750CB3,ART-1345-NAV-M,2026-01-16T21:54:52.262750,1,LDN-OXFORD
0312774B,ART-1355-MID-XS,2026-01-16T06:42:52.262769,3,LDN-OXFORD
782041C2,ART-1467-NAV-S,2026-01-26T11:09:52.262787,1,LDN-OXFORD
4C59621E,ART-1362-CLA-M,2026-01-28T11:30:52.262806,4,LDN-OXFORD
AAE4BE5F,ART-1070-MID-L,2026-01-21T22:32:52.262824,1,PAR-CHAMPS
38449255,ART-1261-MID-S,2026-02-04T01:39:52.262844,3,LDN-OXFORD
80D703FC,ART-1462-NAV-XS,2026-01-27T20:10:52.262862,2,PAR-CHAMPS
29A43F4B,ART-1280-NAV-S,2026-02-05T20:29:52.262880,4,LDN-OXFORD
20CB53B0,ART-1093-OLI-XL,2026-01-26T07:26:52.262898,1,LDN-OXFORD
A6B271BA,ART-1151-MID-M,2026-01-13T16:55:52.262923,3,PAR-CHAMPS
BE7563F6,ART-1397-MID-L,2026-02-03T09:38:52.262942,1,PAR-CHAMPS
C774A545,ART-1438-MID-XL,2026-02-04T00:31:52.262961,3,LDN-OXFORD
30C690ED,ART-1116-MID-XS,2026-01-18T18:31:52.262979,4,PAR-CHAMPS
048B4EB7,ART-1168-CLA-M,2026-01-24T04:26:52.262997,1,PAR-CHAMPS
FA82DDD9,ART-1156-MID-XS,2026-01-17T01:20:52.263016,2,NYC-MAIN
1C591647,ART-1356-CLA-XS,2026-01-11T13:11:52.263034,2,PAR-CHAMPS
CEC3587D,ART-1317-CLA-M,2026-01-21T14:40:52.263052,1,LDN-OXFORD
ECF8BE35,ART-1074-OLI-XS,2026-02-05T04:08:52.263071,3,LDN-OXFORD
A04B1E6E,ART-1181-NAV-S,2026-01-19T17:55:52.263090,4,LDN-OXFORD
D3854484,ART-1366-OLI-XL,2026-01-13T05:02:52.263108,-1,NYC-MAIN
9B77A254,ART-1249-CLA-XS,2026-01-18T17:59:52.263125,4,LDN-OXFORD
D9E63F7C,ART-1076-MID-S,2026-01-26T13:49:52.263150,4,PAR-CHAMPS
8191337C,ART-1412-OLI-XS,2026-01-10T01:04:52.263169,3,NYC-MAIN
692CE05C,ART-1155-OLI-XL,2026-01-10T03:26:52.263188,1,LDN-OXFORD
6482B48A,ART-1197-OLI-M,2026-01-21T20:27:52.263206,2,PAR-CHAMPS
92FBC7CF,ART-1317-MID-S,2026-01-22T16:00:52.263224,3,NYC-MAIN
9930028A,ART-1225-OLI-XL,2026-01-12T11:27:52.263242,1,PAR-CHAMPS
D430A853,ART-1106-OLI-S,2026-02-05T14:32:52.263260,4,LDN-OXFORD
92E66A71,ART-1035-NAV-XS,2026-01-31T23:17:52.263278,2,LDN-OXFORD
F5F21643,ART-1281-MID-L,2026-01-27T20:07:52.263296,3,LDN-OXFORD
70423E46,ART-1035-CLA-M,2026-01-11T17:59:52.263314,4,NYC-MAIN
D188A741,ART-1212-CLA-S,2026-01-14T05:17:52.263332,1,LDN-OXFORD
C261495B,ART-1319-MID-M,2026-01-12T09:44:52.263350,2,PAR-CHAMPS
1A407C50,ART-1380-NAV-S,2026-02-06T12:54:52.263368,3,LDN-OXFORD
B1D167A3,ART-1399-MID-XL,2026-01-10T19:34:52.263387,4,PAR-CHAMPS
EECAFFDB,ART-1302-NAV-M,2026-02-06T04:08:52.263406,1,LDN-OXFORD
03919368,ART-1364-NAV-XL,2026-02-04T01:58:52.263424,1,NYC-MAIN
55FF715D,ART-1200-NAV-XS,2026-02-03T06:45:52.263442,2,NYC-MAIN
8C8CD4DB,ART-1217-CLA-S,2026-01-24T06:07:52.263461,4,PAR-CHAMPS
16A5D01B,ART-1278-NAV-M,2026-01-23T14:23:52.263479,1,PAR-CHAMPS
BCF30F35,ART-1150-OLI-L,2026-01-24T03:46:52.263498,4,PAR-CHAMPS
1DD07618,ART-1220-NAV-XL,2026-01-18T04:05:52.263523,1,NYC-MAIN
0E758F32,ART-1295-NAV-L,2026-02-02T05:00:52.263542,3,LDN-OXFORD
B5A65000,ART-1427-NAV-S,2026-01-20T15:10:52.263561,1,PAR-CHAMPS
672206F5,ART-1125-NAV-S,2026-01-27T11:36:52.263579,4,NYC-MAIN
3E284258,ART-1093-NAV-XS,2026-01-15T20:27:52.263597,3,LDN-OXFORD
54C6397A,ART-1309-OLI-XL,2026-01-10T04:04:52.263615,1,PAR-CHAMPS
8BC1317E,ART-1387-MID-S,2026-01-14T00:38:52.263639,1,NYC-MAIN
10EE798D,ART-1127-CLA-L,2026-01-16T07:53:52.263679,3,NYC-MAIN
35ECB92A,ART-1113-NAV-S,2026-01-24T12:54:52.263702,4,PAR-CHAMPS
19F6FFE6,ART-1178-MID-M,2026-01-31T12:17:52.263720,4,NYC-MAIN
BD8E3F9D,ART-1342-OLI-XL,2026-01-28T10:46:52.263738,1,PAR-CHAMPS
F005CABF,ART-1337-MID-S,2026-01-17T17:25:52.263763,4,NYC-MAIN
3D9B8866,ART-1347-OLI-M,2026-02-04T03:32:52.263782,2,PAR-CHAMPS
C90850A2,ART-1466-MID-XL,2026-02-02T05:28:52.263799,4,NYC-MAIN
CD041209,ART-1159-CLA-S,2026-02-06T10:26:52.263817,4,NYC-MAIN
C41EAB2D,ART-1038-OLI-XL,2026-02-05T21:35:52.263835,2,PAR-CHAMPS
CE770DCF,ART-1020-CLA-XL,2026-01-21T18:24:52.263854,2,LDN-OXFORD
339BF31C,ART-1238-CLA-S,2026-01-28T11:04:52.263872,1,LDN-OXFORD
E64C4D95,ART-1275-MID-XL,2026-02-04T19:06:52.263890,4,LDN-OXFORD
DA417463,ART-1033-NAV-XS,2026-01-11T23:00:52.263908,3,LDN-OXFORD
A2C6DEAF,ART-1083-NAV-L,2026-01-24T22:42:52.263926,3,LDN-OXFORD
0FBAFC17,ART-1012-MID-S,2026-01-19T22:36:52.263944,2,PAR-CHAMPS
950AFD7A,ART-1374-CLA-XL,2026-01-09T18:10:52.263963,2,PAR-CHAMPS
60AF7262,ART-1129-OLI-XS,2026-01-13T10:06:52.263982,4,LDN-OXFORD
39D9727A,ART-1030-NAV-M,2026-02-05T21:01:52.264001,4,PAR-CHAMPS
95C384A7,ART-1309-NAV-S,2026-02-02T01:44:52.264018,2,NYC-MAIN
A13F02DD,ART-1046-CLA-M,2026-01-24T07:42:52.264037,1,NYC-MAIN
05BC5F6D,ART-1186-MID-L,2026-01-17T07:10:52.264054,1,LDN-OXFORD
981C864B,ART-1359-OLI-XS,2026-02-06T09:09:52.264072,1,PAR-CHAMPS
AE9D5355,ART-1457-CLA-L,2026-01-15T21:31:52.264091,3,PAR-CHAMPS
564B56C4,ART-1086-NAV-S,2026-01-16T08:41:52.264109,1,NYC-MAIN
F39D0451,ART-1369-CLA-S,2026-01-19T21:16:52.264127,1,NYC-MAIN
5FC2C646,ART-1069-OLI-S,2026-01-19T09:05:52.264151,4,LDN-OXFORD
06CF4CC9,ART-1451-CLA-S,2026-02-07T08:14:52.264171,4,NYC-MAIN
DF7494BC,ART-1389-CLA-XL,2026-02-03T16:07:52.264189,1,NYC-MAIN
6DD62F91,ART-1290-CLA-S,2026-02-03T08:21:52.264208,4,PAR-CHAMPS
3A94DA85,ART-1178-OLI-XL,2026-02-03T15:02:52.264227,1,NYC-MAIN
6F3A2F6B,ART-1231-MID-L,2026-01-19T18:06:52.264245,4,LDN-OXFORD
83AEBE62,ART-1048-OLI-L,2026-01-17T13:18:52.264263,1,LDN-OXFORD
CB21373A,ART-1349-NAV-L,2026-01-29T00:24:52.264281,3,LDN-OXFORD
